2008_000475_2.jpg,36.88935282,255.717119,2,34.80167015,199.3496868,2,33.75782881,135.6753653,2,59.85386221,140.894572,1,54.63465553,204.5688935,2,59.85386221,259.8924843,2,0,0,0,0,0,0,49.41544885,50.08037578,1,54.63465553,7.282881002,1,18.10020877,99.14091858,2,40.02087683,100.1847599,2,44.19624217,60.51878914,2,60.89770355,63.65031315,1,64.02922756,116.8862213,1,20.18789144,116.8862213,1
2008_001434_0.jpg,-173,-169,0,11.97457627,178.4745763,1,82.31355932,140.3389831,2,130.6186441,167.4576271,1,28.92372881,189.4915254,1,-173,-169,0,0,0,0,0,0,0,132.3135593,56.44067797,1,132.3135593,6.440677966,1,87.39830508,85.25423729,1,96.72033898,97.11864407,2,122.9915254,57.28813559,2,169.6016949,73.38983051,1,166.2118644,116.6101695,1,111.1271186,108.1355932,1
2008_001860_1.jpg,26.34745763,207.4237288,1,11.94067797,149.7966102,1,57.70338983,110.8135593,2,78.88983051,111.6610169,1,28.88983051,153.1864407,1,65.33050847,204.0338983,1,0,0,0,0,0,0,43.29661017,39.62711864,1,35.66949153,9.118644068,1,48.38135593,109.1186441,0,16.1779661,82,2,39.05932203,44.71186441,2,53.46610169,43.01694915,1,19.56779661,84.54237288,1,78.04237288,110.8135593,0
2008_003338_7.jpg,46.87288136,234.440678,1,-322,-41,0,34.16101695,125.9661017,2,71.44915254,126.8135593,1,47.72033898,180.2033898,1,76.53389831,235.2881356,1,0,0,0,0,0,0,39.24576271,45.45762712,1,34.16101695,9.016949153,1,12.97457627,85.28813559,1,28.22881356,96.30508475,2,23.99152542,48,2,57.04237288,48,1,80.77118644,89.52542373,1,52.80508475,85.28813559,1
2008_006684_1.jpg,-80.59,-80.59,0,-80.59,-80.59,0,85.64069243,273.825475,2,225.4605902,285.9324283,1,-80.59,-80.59,0,-80.59,-80.59,0,0,0,0,0,0,0,158.5086678,107.7082968,1,154.7367285,19.06772344,1,26.49079258,238.7831872,1,12.34602024,187.8620067,2,84.9558516,118.0811298,2,232.061484,120.9100843,1,289.5835582,215.2085666,1,376.3381619,247.2700506,1
2008_001063_1.jpg,-308,-106,0,-308,-106,0,36.29661017,228.7627119,2,111.720339,246.559322,2,-308,-106,0,-308,-106,0,0,0,0,0,0,0,67.65254237,74.52542373,1,61.72033898,10.96610169,1,24.43220339,93.16949153,1,11.72033898,149.9491525,1,47.31355932,85.54237288,2,126.9745763,85.54237288,1,139.6864407,176.220339,1,120.1949153,245.7118644,1
2008_001751_0.jpg,-221,-89,0,45.33050847,73.72881356,1,86.8559322,76.27118644,2,111.4322034,114.4067797,2,34.31355932,102.5423729,1,21.60169492,105.0847458,1,0,0,0,0,0,0,128.3813559,41.52542373,1,124.9915254,5.93220339,1,53.80508475,59.3220339,1,79.22881356,56.77966102,1,113.9745763,45.76271186,2,142.7881356,46.61016949,1,126.6864407,95.76271186,1,100.4152542,67.79661017,1
2008_002148_0.jpg,42.78496868,270.0699374,2,85.3736952,239.1722338,2,137.1482255,199.9237996,2,229.8413361,235.8319415,2,-18,-45,0,-18,-45,0,0,0,0,0,0,0,199.7787056,100.5501044,1,205.6242171,6.186847599,1,146.3340292,124.7672234,1,112.0960334,157.3350731,1,157.1899791,95.53966597,2,267.4196242,113.9112735,1,250.7181628,172.3663883,1,201.4488518,141.4686848,1
2008_004318_0.jpg,-92,-81,0,-92,-81,0,40.43220339,256.3050847,1,177.720339,241.8983051,2,-92,-81,0,-92,-81,0,0,0,0,0,0,0,87.04237288,96.13559322,1,68.39830508,13.08474576,1,23.48305085,111.3898305,1,48.90677966,213.0847458,1,26.87288136,120.7118644,2,149.7542373,108.8474576,1,167.5508475,208,1,196.3644068,273.2542373,1
2008_004678_0.jpg,24.43220339,153.5932203,1,25.41525424,106.4067797,1,13.61864407,61.18644068,1,41.1440678,64.13559322,2,48.02542373,105.4237288,1,50.97457627,141.7966102,1,0,0,0,0,0,0,-28,-1,0,-28,-1,0,43.11016949,34.6440678,1,14.60169492,32.6779661,1,10.66949153,0.237288136,2,-28,-1,0,-28,-1,0,-28,-1,0
